,Source,Expected,Predicted
97,"Friday told me such a boat would do very well, and would carry “much enough vittle, drink, bread;” this was his way of talking.","Vendredi m'affirma qu'un bateau semblable ferait l'affaire, et transporterait--beaucoup assez vivres, boire, pain:--c'était là sa manière de parler.","Vendredi me dit qu ' un bateau ferait très bien et touts les aliments et la boisson , le pain , le pain , la raison de la parole ."
98,"The unhappy deaf man walked slowly round it, lifted the bed and looked beneath it, as though she might be concealed between the pavement and the mattress, then he shook his head and remained stupefied.","Le malheureux sourd en fit le tour à pas lents, souleva le lit et regarda dessous, comme si elle pouvait être cachée entre la dalle et le matelas, puis il secoua la tête et demeura stupide.","Le malheureux sourd marchait lentement autour d ’ elle , levait le lit et regardait sous lui , comme si elle eût pu cacher entre le pavé et le matelas , puis il secoua la tête et resta stupéfait ."
99,"He kept him for three quarters of an hour trying to open his eyes, to warn him of the abyss into which he was falling.","Il le tint durant trois quarts d’heure, voulant lui dessiller les yeux, l’avertir du gouffre.","Il le retint trois quarts d ' heure en essayant de ouvrir les yeux , pour le avertir de l ' abîme où il tombait ."
100,"Nevertheless, he felt that the great door was yielding.",Il sentait pourtant que la grande porte chancelait.,"Cependant , il sentait que la grande porte cédait ."
101,It's him.',On ne gaspille pas quelqu’un. »,C ’ est lui .
102,"""Nothing is more deceitful,"" said Darcy, ""than the appearance of humility.","– Humilité apparente, dit Darcy, et dont il ne faut pas etre dupe.","– Rien d ’ , dit Darcy , que l ’ aspect d ’ un humilité ."
103,"Couldn't the heart of the ocean hide the last-remaining varieties of these titanic species, for whom years are centuries and centuries millennia?","Pourquoi ne cacherait-elle pas dans son sein les dernières variétés de ces espèces titanesques, dont les années sont des siècles, et les siècles des millénaires ?","Ne pouvait - il soutenir le cœur de l ’ Océan les dernières variétés de ces espèces , dont les siècles et les siècles s ’ ?"
104,"""Yes, a horse.""","-- Oui, un cheval.","-- Oui , un cheval ."
105,"But he did not use his advantage, and we reached C. without his having said anything to me except to speak of matters quite apart from the event which had occasioned my leaving Paris.","Mais il n'abusa pas de son avantage, et nous arrivâmes à C... sans qu'il m'eût dit autre chose que des paroles complètement étrangères à l'événement qui m'avait fait partir.","Mais il n ' servit pas son avantage , et nous arrivâmes a C ' est que , sans qu ' il me fît rien , excepté pour ne point parler de ce qui avait tout ce qui avait déterminé mon départ de Paris ."
106,"Si pénible était l’impression produite ainsi sur moi, que j’arrivais a en savoir bon gré a l’assassin ; car certainement, si jamais mortel a porté inscrits sur son visage tous les stigmates du vice dans ce qu’il a de plus repoussant, c’était bien le sieur Enoch J. Drebber, de Cleveland.","So sinister was the impression which that face had produced upon me that I found it difficult to feel anything but gratitude for him who had removed its owner from the world. If ever human features bespoke vice of the most malignant type, they were certainly those of Enoch J. Drebber, of Cleveland.","If I were my impression , it was so far as to do so much the murderer had been for you . I must never let any mortal to his face the of the crime in what he has more , it was the Enoch J . Drebber of Cleveland , of Cleveland ."
107,All the steps are bevelled underneath.,Toutes les marches sont par-dessous délardées.,Tous les pas sont en dessous .
108,"""As to the latter part, I have no means of checking you,"" said I, ""but at least it is not difficult to find out a few particulars about the man's age and professional career.""","« En ce qui concerne votre dernière déduction, dis-je, je suis incapable de la vérifier. Mais il m’est facile de rechercher quelques détails sur l’âge et la carrière professionnelle de notre visiteur. »","-- Quant à celui - ci , je n ' ai pas le moyen de vous parler , dis - je , mais du moins il est difficile de trouver quelques détails sur l ' âge de l ' homme et de l ' état de l ' homme ."
109,"Had the late Mr. Darcy liked me less, his son might have borne with me better; but his father's uncommon attachment to me irritated him, I believe, very early in life.","Si le pere avait eu moins d’affection pour moi, le fils m’aurait sans doute mieux supporté. Mais l’amitié vraiment peu commune que son pere me témoignait l’a, je crois, toujours irrité.",Darcy m ’ avait paru moins élevé . Son fils a pu me un attachement extraordinaire pour Mr .
110,"""Thirty-two,"" replied Harris, sleepily.","– Trente-deux, répondit Harris d’une voix somnolente.","– Trente - deux , répondit Harris d ’ un ton vexé ."
111,"""Good,"" said Mr. Fogg.","-- Bien, dit Mr. Fogg.","-- Bien , répondit Mr . Fogg ."
112,"When that devil's roar burst upon our ears there was not a man, down to the drummer boys, who did not understand what it meant.","Quand ce tapage infernal arriva à nos oreilles, il n'y eût pas un homme, jusqu'au petit tambour, qui ne comprît ce que cela signifiait.","Quand le grondement du diable nous éclata , il n ' y avait pas un homme , a descendre des gars qui ne s ' étaient pas comprises ."
113,"'Well, of course not,' she went on, looking at me quite dejectedly.","– Eh bien, non, fit-elle toute penaude en me regardant.","– Eh bien , sans doute , reprit - elle en me regardant fixement ."
114,"The stake was a new cap and a red handkerchief, deposited with Rasseneur.","L'enjeu était une casquette neuve et un foulard rouge, déposés chez Rasseneur.","Le bûcher était un nouveau bonnet et un foulard rouge , couvert de Rasseneur ."
115,"This dog was a savage creature, and had caused more than one accident on the countryside; but the Major was very fond of it, and would never go out without it, though he kept it tied with a good thick thong of leather.","Ce chien était un animal des plus dangereux, et il avait causé maint accident aux environs, mais le major l'aimait beaucoup, et ne sortait jamais sans lui, tout en le tenant à l'attache au moyen d'une bonne et forte courroie.","Ce chien était un sauvage , et qui faisait plus d ' un accident sur la campagne ; mais le major en était bien l ' affection , et ne voulait jamais sortir sans cela , quoiqu ' il la avec une large mèche de cuir ."
116,Poverty was repugnant to her; degradation took away two-thirds of her greatness.,"La pauvreté lui répugnait, l'abjection la diminuait des deux tiers de sa grandeur.",La résignation lui répugnait ; la honte reprenait ses deux tiers de sa grandeur .
117,"The dog, excited by his master's words, ran towards the extremity of the cavern, and there redoubled his barking.","Le chien, excité par les paroles de son maître, courut vers l'extrémité de la caverne, et, là, ses aboiements redoublèrent.","Le chien , excité par les paroles de son maître , courut vers l ' extrémité de la caverne , et il redoublait ses aboiements ."
118,"At this instant a kind of bouquet of flames shot forth from the crater, the brilliancy of which was visible even through the vapors.",En ce moment jaillissait du cratère une sorte de bouquet d'artifices dont les vapeurs n'avaient pu diminuer l'éclat.,"En cet instant , un sorte de bouquet de flammes du cratère , l ' éclat de la lumière visible se dessiner au milieu des vapeurs ."
119,"When we came to go to bed, he decently went out of the room till I was in bed, and then went to bed in the bed on his own side of the room, but lay there talking to me a great while.","Quand nous en vînmes à nous mettre au lit il sortit décemment de la chambre, jusqu'à ce que je fusse couchée, et puis se mit au lit dans l'autre lit, d'où il me parla, s'étant étendu, assez longtemps.","Quand nous arrivâmes à aller se coucher , il sortit avec la bonne chambre jusqu ' à ce que j ' étais couchée , et puis se coucha dans son lit , sur le lit de la chambre , mais resta là pour me parler un grand silence ."
120,And she went towardsthe door.,"Il la saisit à pleins bras, criant:",Et elle s ’ approcha et alla .
121,"I would not ascribe vice to him; I would not say he had betrayed me; but the attribute of stainless truth was gone from his idea, and from his presence I must go: _that_ I perceived well.","Je ne voulais pas le déclarer vicieux, je ne voulais pas dire qu'il m'avait trompée; cependant il n'était plus pour moi cet homme d'une irréprochable sincérité que j'avais connu jadis.","Je ne lui dirai pas le vice ; je lui disais qu ’ il m ’ avait trahi , mais la vérité était passée de sa idée , et que , de sa présence , il faut que je m ’ en aille , j ’ ai bien vu ."
122,"""I knew you fairly well, sir, in our youth; but you will allow me to observe that neither I nor any friend of yours ever heard of a wife or a son.","-- Je vous connaissais fort bien, monsieur, dans votre jeunesse, mais vous me permettrez de vous faire remarquer que ni moi ni aucun de vos amis n'a jamais entendu parler de votre femme ou de votre fils.","-- Je vous connaissais assez bien , monsieur , dans notre jeunesse , mais vous me permettrez de vous faire observer que ni moi ni ami ni votre femme ne connais jamais d ' une femme ni un fils ."
