,Source,Expected,Predicted
98,"""I dare say not.",– Moi non plus.,– Je n ’ en doute pas .
99,"And I can imagine the founding of nautical towns, clusters of underwater households that, like the Nautilus, would return to the surface of the sea to breathe each morning, free towns if ever there were, independent cities!","Et je concevrais la fondation de villes nautiques, d'agglomérations de maisons sous-marines, qui, comme le _Nautilus_ reviendraient respirer chaque matin à la surface des mers, villes libres, s'il en fut, cités indépendantes !","Et je crois même que les ruines , les sous - marines , qui , comme le _Nautilus_ , reviendrait à la surface de la mer , respirer les villes libres , s ' il y avait jamais , dans les villes !"
100,"'Never mind!' said the King, with an air of great relief. 'Call the next witness.'","« Cela ne fait rien, » dit le Roi, comme soulagé d’un grand poids.",« N ’ importe ! » dit le Roi d ’ un air de grand contentement ; « Appelez le premier témoin . »
101,"""Because there are so many pretty things upon the walls.""",-- C'est qu'il y a tant de jolies choses contre les murs.,-- Parce qu ' il y a tant de choses à propos sur les murs .
102,"'Nay, as to fortune,' says Robin, 'she is rich enough; I am satisfied in that point; but 'tis I that am not able to come up to her terms, and she is positive she will not have me without.'","--Oh! pour la fortune, dit Robin, elle est assez riche; je suis satisfait sur ce point; mais c'est moi qui ne suis pas capable d'accomplir ses conditions, et elle est décidée de ne pas me prendre avant qu'elles soient remplies.","-- Oui , comme fortune , dit Robin , elle est assez riche ; je suis satisfaite sur ce point ; mais c ' est moi qui ne puis pas lui être venue en ses termes , et elle est certaine qu ' elle ne m ' aura pas sans moi ."
103,"""Ah!"" Captain Nemo put in serenely. ""They've come in their dugouts?""","-- Ah ! fit tranquillement le capitaine Nemo, ils sont venus avec leurs pirogues ?","-- Ah ! fit tranquillement le capitaine Nemo , on est venu dans leur ?"
104,"""Have no fear; I shall be quite composed.","--Oh! je serai fort, soyez tranquille.","-- N ' ayez aucune crainte , je serai entièrement calme ."
105,"I met him two days before Corunna, when I was sent with a flag to speak about our wounded.","Je l'ai rencontré deux jours avant l'affaire de la Corogne, lorsque je fus envoyé en parlementaire pour négocier au sujet de nos blessés.","Je le rencontrai deux jours devant , où l ' on m ' envoyait avec un drapeau qui parle de notre blessé ."
106,"She bought chaplets and wore amulets; she wished to have in her room, by the side of her bed, a reliquary set in emeralds that she might kiss it every evening.","Elle acheta des chapelets, elle porta des amulettes; elle souhaitait avoir dans sa chambre, au chevet de sa couche, un reliquaire enchâssé d’émeraudes, pour le baiser tous les soirs.","Elle s ’ acheta des et des ; elle voulait avoir dans sa chambre , au bord de son lit , un de émeraudes , qu ’ elle pouvait la baiser chaque soir ."
107,"""As to that,"" cried d’Artagnan, after a moment of reflection, ""I shall surmount it, be assured.""","-- Oh! celui-là, s'écria d'Artagnan après un moment de réflexion, je le surmonterai, soyez tranquille.","-- Quant à cela , s ' écria d ' Artagnan après un moment de réflexion , je le , soyez tranquille ."
108,"Nevertheless, she saw a figure gazing at her through the window; a lamp lighted up this apparition.",Cependant elle vit à sa lucarne une figure qui la regardait. Il y avait une lampe qui éclairait cette apparition.,"Cependant elle voyait une figure qui la regardait par la fenêtre , une lampe allumée éclairait cette apparition ."
109,"Il tint ferme et ne tourna pas les yeux vers la marquise Crescenzi ; mais Mme P… chanta de nouveau, et l’âme de Fabrice, soulagée par les larmes, arriva à un état de repos parfait.","He stood firm and did not turn his eyes towards the Marchesa Crescenzi; but Signora P---- sang again, and Fabrizio's soul, soothed by his tears, arrived at a state of perfect repose.","He took a farm and not his eyes to the Marchesa Crescenzi , but Signora P ---- new , and Fabrizio ' s soul , was by tears , came to a state of rest without any form ."
110,"""What questions, Mr. Rochester?""","«Quelles questions, monsieur?»","-- Quelles questions , monsieur Rochester ?"
111,"""The moor is very sparsely inhabited, and those who live near each other are thrown very much together.",« La lande est peu habitée ; ceux qui vivent dans cette région sont donc exposés à se voir souvent.,"– La lande est très - grande habitée , et celles qui , de son côté , sont renversés les uns contre les autres ."
112,"This Mrs. Younge was, he knew, intimately acquainted with Wickham; and he went to her for intelligence of him as soon as he got to town.","A la suite de ce renvoi, elle avait pris une grande maison dans Edward Street et gagnait sa vie en recevant des pensionnaires. Mr.","Cette Mrs . Younge , bien entendu , fut intime avec Wickham ; et il s ’ en alla pour l ’ intelligence des plus intimes qu ’ il fut a Londres ."
113,"Meanwhile, turning, the Nautilus made a circle around the sinking ship, and for an instant I could read the board on its stern: The Florida","Cependant le _Nautilus_, évoluant, tourna autour du navire submergé, et, un instant, je pus lire sur son tableau d'arrière :","Cependant le _Nautilus_ , tournant le cercle autour du navire , se disposait à suivre , et pendant un instant je pus lire le bord de l ' arrière : les du ."
114,"Her love grew in the presence of this vastness, and expanded with tumult to the vague murmurings that rose towards her.","Son amour s’agrandissait devant l’espace, et s’emplissait de tumulte aux bourdonnements vagues qui montaient.","Son amour se en présence de cet infini , et ils s ’ dans le tumulte vague qui se soulevait vers elle ."
115,"""What the deuce!"" he roared, and then, ""I'll break your neck if you don't let go.""",-- Qui diable?... hurla-t-il. Puis il ajouta: -- Je vous tords le cou si vous ne me lâchez pas.,"— Que diable ! hurla - t - il , et je vais me briser le cou , si tu ne pas ."
116,He even looked at her with a smile of affected incredulity.,Il avait meme en la regardant un sourire d’incrédulité affectée.,Il la regardait meme avec un sourire d ’ incrédulité .
117,"""It must be snow!"" said Pencroft.",«C'est bien de la neige! dit Pencroff.,« Il doit être neige ! dit Pencroff .
118,It was a sacrilege; but he had got beyond heeding such a trifle now.,C’était un sacrilège ; mais il n’en était plus à regarder à si peu de chose.,C ' était un sacrilège ; mais il avait au - delà de cette misère quelque chose .
119,"La logique de Fabrice oubliait que, puisqu’il avait brûlé son passeport, rien n’indiquait à l’employé de police qu’il fût le rebelle Fabrice del Dongo.","Fabrizio's logic overlooked the fact that, as he had burned his own passport, there was nothing to indicate to the police official that he was the rebel, Fabrizio del Dongo.","Fabrizio ' s questions that , since , he had burning his passport , with nothing to the official of police that he was the only Fabrizio del Dongo ."
120,"""Good Heavens!"" exclaimed Pencroft, ""I for one would never risk myself in such a craft.","-- Mille diables! s'écria Pencroff, ce n'est pas moi qui me hasarderais jamais à diriger un pareil bateau.","-- Mon Dieu ! s ' écria Pencroff , je n ' ose pas risquer un pareil gibier !"
121,"""And who has punished her?""",-- Et qui l'a punie?,-- Et qui l ' a puni ?
122,"He said to himself that he would be warm all day at his administration, and that, at night, he would go to bed early.","Il se disait qu'il aurait chaud tout le jour à son administration, et que, le soir, il se coucherait de bonne heure.","Il se disait qu ' il serait chaud toute la journée a son administration , et que , la nuit , il irait se coucher de bonne heure ."
123,"This communion, this mutual penetration is a psychological and physiological phenomenon which is often found to exist in beings who have been brought into violent contact by great nervous shocks.","Cette communauté, cette pénétration mutuelle est un fait de psychologie et de physiologie qui a souvent lieu chez les êtres que de grandes secousses nerveuses heurtent violemment l'un à l'autre.",Cette communion ce résultat est un phénomène et phénomène sans couleurs que le bruit d ' êtres animés se trouvait à jamais dans des secousses violente à la vue de ces grands secousses fiévreux .
124,"""Yes; you said you had an idea,"" said Athos.","-- Oui, vous disiez que vous aviez une idée, répliqua Athos.","-- Oui , vous avez dit que vous avez eu une idée , dit Athos ."
125,43 THE SIGN OF THE RED DOVECOT,CHAPITRE XLIII L'AUBERGE DU COLOMBIER-ROUGE,CHAPITRE DES DU ROUGE
126,"And you, where are you, while I write these lines?","Et vous, où êtes-vous à l'heure où j'écris ces lignes?","Et vous , où êtes - vous , pendant que j ' écris ces lignes ?"
127,"""Yes.""",-- Oui.,-- Oui .
128,"The Marchioness said to him with a tender smile, ""You answer me like a young man born in Westphalia; a Frenchman would have said, 'It is true, madam, I had a great passion for Miss Cunegund; but since I have seen you, I fear I can no longer love her as I did.'""","La marquise lui répliqua avec un souris tendre: Vous me répondez comme un jeune homme de Vestphalie; un Français m'aurait dit: Il est vrai que j'ai aimé mademoiselle Cunégonde; mais en vous voyant, madame, je crains de ne la plus aimer.","La marquise lui dit avec un sourire tendre : Vous me répondez que je ne pouvais plus l ' aimer en la . Ce français me serait vrai , madame , que j ' avais une grande passion pour mademoiselle Cunégonde ; mais depuis que je vous ai vu , je ne pouvais plus l ' aimer comme moi .»"
